base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
paziti,spaziti,s,311,69
paziti,zapaziti,za,311,437
pecati,upecati,u,19,6
periti,speriti,s,10,5
periti,uperiti,u,10,13
pevati,opevati,o,2581,137
pevati,prepevati,pre,1551,28
pevati,spevati,s,2581,72
pevati,zapevati,za,2581,57
pečati,zapečati,za,21,13
pešačiti,prepešačiti,pre,13,13
pijati,opijati,o,7,24
pijati,upijati,u,7,39
pisati,dopisati,do,1866,7
pisati,napisati,na,11480,12795
pisati,opisati,o,11480,4175
pisati,popisati,po,11480,63
pisati,prepisati,pre,11480,138
pisati,pripisati,pri,11480,399
pisati,propisati,pro,11480,183
pisati,raspisati,ras,11480,322
pisati,upisati,u,11480,3004
pisati,zapisati,za,11480,839
pitati,raspitati,ras,467,27
pitati,upitati,u,799,247
pitati,zapitati,za,799,70
piti,dopiti,do,717,79
piti,napiti,na,502,46
piti,opiti,o,213,10
piti,popiti,po,717,181
piti,propiti,pro,213,9
piti,upiti,u,717,395
piti,zapiti,za,306,11
pišiti,napišiti,na,53,14
